region_id,region_type_id,region_name,region_type,period_begin,period_end,duration,total_homes_sold,total_homes_sold_yoy,average_homes_sold,average_homes_sold_yoy,total_homes_sold_with_price_drops,total_homes_sold_with_price_drops_yoy,average_homes_sold_with_price_drops,average_homes_sold_with_price_drops_yoy,percent_homes_sold_with_price_drops,percent_homes_sold_with_price_drops_yoy,median_sale_price,median_sale_price_yoy,median_sale_ppsf,median_sale_ppsf_yoy,median_days_to_close,median_days_to_close_yoy,price_drops,price_drops_yoy,percent_active_listings_with_price_drops,percent_active_listings_with_price_drops_yoy,total_new_listings,total_new_listings_yoy,average_new_listings,average_new_listings_yoy,median_new_listing_price,median_new_listing_price_yoy,median_new_listing_ppsf,median_new_listing_ppsf_yoy,inventory,inventory_yoy,total_active_listings,total_active_listings_yoy,active_listings,active_listings_yoy,age_of_inventory,age_of_inventory_yoy,median_active_list_price,median_active_list_price_yoy,median_active_list_ppsf,median_active_list_ppsf_yoy,average_of_median_list_price_amount,average_of_median_list_price_amount_yoy,average_of_median_offer_price_amount,average_of_median_offer_price_amount_yoy,avg_offer_to_list,avg_offer_to_list_yoy,average_sale_to_list_ratio,average_sale_to_list_ratio_yoy,median_days_on_market,median_days_on_market_yoy,months_of_supply,months_of_supply_yoy,average_pending_sales_listing_updates,average_pending_sales_listing_updates_yoy,percent_total_price_drops_of_inventory,percent_total_price_drops_of_inventory_yoy,percent_homes_sold_above_list,percent_homes_sold_above_list_yoy,last_updated
2066,5,"Mecklenburg County, NC",county,10/21/2019,10/27/2019,1 weeks,410,0.408934708,410,0.408934708,143,0.588888889,143,0.588888889,0.348780488,0.039502137,270000,0.088709677,134.5244851,0.059639021,0,0,219,-0.137795276,0.039191124,-0.007354597,442,0.188172043,442,0.188172043,289950,0.115192308,145.815738,0.054359952,5145,0.008823529,5588,0.024005864,5588,0.024005864,53,-4,330000,0.034482759,155.1581437,0.063857913,385950,0.072381217,380500,0.065826331,0.994058659,0.00392545,0.983760681,0.001143896,55,6.5,13.62926829,-5.123309027,501,0.151724138,0.042565598,-0.007238324,0.234146341,-0.020149191,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,12/2/2019,12/8/2019,1 weeks,420,0.25748503,420,0.25748503,152,0.535353535,152,0.535353535,0.361904762,0.065497576,280500,0.16899354,143.7270807,0.109723151,0,0,160,0.059602649,0.032726529,0.002332004,314,0.125448029,314,0.125448029,275000,0.06095679,146.6246625,0.04006283,4466,-0.024464832,4889,-0.015901771,4889,-0.015901771,61,-4,335000,0.063492063,157.6109498,0.074156149,469900,0.62090376,466200,0.647349823,0.994239126,0.060548531,0.981275664,0.004843832,54.5,0.5,11.64047619,-3.233775307,366,-0.056701031,0.035826243,0.002842407,0.197619048,-0.002979755,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,10/14/2019,10/20/2019,1 weeks,383,0.12979351,383,0.12979351,119,0.178217822,119,0.178217822,0.310704961,0.012769858,279000,0.100808838,140.1952085,0.105335371,0,0,249,-0.199356913,0.044623656,-0.012097117,395,-0.11036036,395,-0.11036036,277940,0.048830189,145.7597173,0.07970161,5155,0.011577708,5580,0.017691045,5580,0.017691045,53,-1,330000,0.031572366,155.4806945,0.069502327,394250,-0.195326054,385750,-0.199688797,0.988294702,0.004405216,0.982111675,-0.000326847,49,-9,14.5691906,-1.604850697,523,0.188636364,0.048302619,-0.012725639,0.227154047,0.005915109,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,8/19/2019,8/25/2019,1 weeks,420,-0.047619048,420,-0.047619048,144,0.11627907,144,0.11627907,0.342857143,0.050340136,287500,0.13992308,141.0210704,0.091480154,0,0,285,0.079545455,0.04740519,0.000613272,532,0.307125307,532,0.307125307,286500,0.02357985,146.7806392,0.045016333,5515,0.065083044,6012,0.065579582,6012,0.065579582,49,1,324900,0.009319664,150.7936508,0.048975469,299700,-0.193270525,294000,-0.194520548,0.996401166,0.016841418,0.986077463,0.000877126,53,8,14.31428571,1.520634921,512,0.082452431,0.051677244,0.000692308,0.216666667,-0.025963719,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,9/28/2020,10/4/2020,1 weeks,608,0.23326572,608,0.23326572,108,-0.260273973,108,-0.260273973,0.177631579,-0.118514466,307750,0.183653846,157.0116131,0.149259151,0,0,146,-0.519736842,0.031216592,-0.022023338,496,0.042016807,496,0.042016807,308900,0.117381082,161.7480136,0.126072231,4112,-0.202482545,4677,-0.180910683,4677,-0.180910683,41,-11,359999,0.100914373,173.5549505,0.128360933,287500,-0.253246753,289000,-0.244444444,1.007284144,0.021029741,0.993445089,0.010700469,40,-9,7.692434211,-3.889715891,547,0.026266417,0.035505837,-0.023454598,0.355263158,0.097656667,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,4/2/2018,4/8/2018,1 weeks,355,0.038011696,355,0.038011696,65,0.083333333,65,0.083333333,0.183098592,0.007659995,242900,0.033617021,126.8867925,0.034127358,0,0,171,0.049079755,0.032890941,0.007871754,579,-0.155976676,579,-0.155976676,289900,0.093962264,139.1035549,0.141135602,4738,-0.230469384,5199,-0.201995395,5199,-0.201995395,38,-1,329900,0.11641286,142.9423077,0.120406559,503695,0.866228233,499750,0.922115385,0.987873235,0.024553487,0.988290388,2.49E-05,43,-6,14.64507042,-4.40463718,586,-0.071315372,0.036091178,0.009617246,0.295774648,0.012148917,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,2/25/2019,3/3/2019,1 weeks,498,0.039665971,498,0.039665971,163,0.613861386,163,0.613861386,0.327309237,0.116453287,260000,0.035856574,131.9105653,0.037671464,0,0,189,0.251655629,0.037044296,0.006946628,564,0.032967033,564,0.032967033,285000,0.009743136,145.0756406,0.067422317,4602,0.036953583,5102,0.016942396,5102,0.016942396,46,-1,325000,0.018808777,152.0242805,0.074513883,374900,0.013243243,365000,0.073529412,0.996260944,0.010569327,0.979551301,-0.011505818,54.5,5.5,10.24497992,-0.228924047,569,-0.08373591,0.0410691,0.007044765,0.214859438,-0.060714675,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,6/22/2020,6/28/2020,1 weeks,525,-0.252136752,525,-0.252136752,116,-0.436893204,116,-0.436893204,0.220952381,-0.072494912,308000,0.078270916,151.9129178,0.071843576,0,0,125,-0.54379562,0.024404529,-0.020832386,496,-0.040618956,496,-0.040618956,300000,0.079136691,150.7533096,0.028309259,4551,-0.164647577,5122,-0.154366848,5122,-0.154366848,45,0,353355,0.071097302,162.5359408,0.07140602,268950,-0.388611048,270500,-0.355952381,0.997131548,0.022019489,0.987596495,-0.000211575,47,-1,9.756190476,1.127985348,641,0.050819672,0.027466491,-0.022827195,0.272380952,0.037338217,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,2/22/2021,2/28/2021,1 weeks,531,0.007590133,531,0.007590133,85,-0.448051948,85,-0.448051948,0.16007533,-0.132144784,322400,0.180952381,166.6666667,0.141706924,0,0,53,-0.530973451,0.017141009,-0.007526094,388,-0.118181818,388,-0.118181818,325000,0.031926209,180.7183757,0.166848831,2589,-0.368074201,3092,-0.325038201,3092,-0.325038201,37,-9,380000,0.117647059,196.0305556,0.223215795,287450,-0.201505597,297450,-0.227402597,1.000772147,0.070240803,1.000031734,0.01375355,39,-10,5.822975518,-2.869624103,558,-0.172106825,0.020471224,-0.007109933,0.401129944,0.15634816,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,1/1/2018,1/7/2018,1 weeks,204,-0.004878049,204,-0.004878049,54,-0.217391304,54,-0.217391304,0.264705882,-0.071879484,233500,0.066210046,120.3828308,0.093206247,0,0,112,0.272727273,0.024724062,0.006602151,312,0.322033898,312,0.322033898,251000,0.046051261,130.4996271,0.003224679,4254,-0.064849417,4530,-0.067133443,4530,-0.067133443,74,-5,314892.5,0.086210762,137.0342586,0.100506787,315000,,300000,,0.952380952,,0.980928313,0.000904907,62,-16,22.20588235,-1.481922525,294,0.020833333,0.026328162,0.006983251,0.230392157,0.025514108,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,1/15/2018,1/21/2018,1 weeks,208,-0.220973783,208,-0.220973783,67,-0.094594595,67,-0.094594595,0.322115385,0.044961827,251081.5,0.2554075,128.9702457,0.163135384,0,0,81,-0.325,0.017578125,-0.006383536,321,-0.286666667,321,-0.286666667,259000,0.015885468,137.8454996,0.179846312,4352,-0.073845499,4608,-0.079872204,4608,-0.079872204,74,0,312000,0.091252492,137.2315036,0.106489995,319900,0.158218682,303950,0.105473722,0.957655234,-0.031202507,0.985296493,0.006774799,76.5,9.5,22.15384615,3.397291847,398,-0.20240481,0.018612132,-0.006925216,0.25,0.066479401,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,11/13/2017,11/19/2017,1 weeks,462,0.1,462,0.1,131,0.056451613,131,0.056451613,0.283549784,-0.011688312,245000,0.060135654,125.5839068,0.104180537,0,0,202,-0.004926108,0.034064081,0.001806016,352,-0.035616438,352,-0.035616438,237500,0.010638298,124.6108128,0.140495999,5416,-0.069255886,5930,-0.05768314,5930,-0.05768314,58,-5,300000,0.071811361,134.1681574,0.089538372,965000,2.446428571,873000,2.117857143,0.904663212,-0.095336788,0.983358528,0.002295486,61,-7,12.83549784,-2.147835498,405,-0.055944056,0.037296898,0.002411179,0.238095238,0.019047619,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,3/18/2019,3/24/2019,1 weeks,330,-0.153846154,330,-0.153846154,104,0.253012048,104,0.253012048,0.315151515,0.102331002,261000,0.062919976,134.7124021,0.0066169,0,0,204,0.085106383,0.038338658,0.00202419,517,-0.042592593,517,-0.042592593,297613,0.04425614,141.1801247,0.031262526,4886,0.044463446,5321,0.027815337,5321,0.027815337,45,6,329900,0.015076923,154.0753425,0.081373116,750000,0.748251748,730000,0.707602339,0.969444444,-0.02431518,0.98716437,-0.002979436,49,1,16.12424242,2.84988345,587,-0.057784912,0.041751944,0.00156383,0.242424242,-0.065268065,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,11/25/2019,12/1/2019,1 weeks,333,-0.268131868,333,-0.268131868,114,-0.213793103,114,-0.213793103,0.342342342,0.023661024,278000,0.144032922,141.1251212,0.098635934,0,0,95,-0.527363184,0.01935221,-0.019488369,221,-0.282467532,221,-0.282467532,284900,0.163094509,148.5219323,0.106852453,4577,-0.024509804,4909,-0.051400966,4909,-0.051400966,59,-3,337000,0.07154213,158.0737761,0.082002317,975000,1.166907434,960000,1.169491525,0.984615385,0.007545517,0.977717998,-0.004509352,49,-4,14.74174174,3.368115368,369,0.019337017,0.020755954,-0.022082921,0.192192192,-0.042972643,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,2/8/2021,2/14/2021,1 weeks,318,-0.080924855,318,-0.080924855,40,-0.663865546,40,-0.663865546,0.125786164,-0.218144472,312500,0.118077979,164.3920596,0.153843636,0,0,80,-0.316239316,0.026315789,0.000510761,413,-0.043981481,413,-0.043981481,326900,0.034495308,178.4055728,0.166772446,2670,-0.351941748,3040,-0.329510366,3040,-0.329510366,39,-13,380000,0.125925926,194.8998179,0.221779452,300000,-0.115044248,300000,-0.108469539,1.023691329,0.025170619,1.001083682,0.021472347,35,-27,9.559748428,-3.544297815,535,-0.077586207,0.029962547,0.001564489,0.437106918,0.231904606,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,6/1/2020,6/7/2020,1 weeks,391,-0.136865342,391,-0.136865342,86,-0.196261682,86,-0.196261682,0.219948849,-0.016254241,290000,0.074074074,146.3262765,0.030545241,0,0,175,-0.383802817,0.033473604,-0.013608624,558,-0.005347594,558,-0.005347594,314110,0.064815756,153.7609601,0.073905288,4737,-0.142779587,5228,-0.133289125,5228,-0.133289125,46,3,354900,0.059418797,162.200445,0.069022011,367500,,370000,,0.996036335,,0.985856427,0.000306222,47,4,13.37084399,0.055170701,625,0.012965964,0.036943213,-0.0144502,0.278772379,0.038154277,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,10/16/2017,10/22/2017,1 weeks,403,0.154727794,403,0.154727794,98,-0.066666667,98,-0.066666667,0.243176179,-0.05768342,225000,0.081730769,120.5574913,0.052559284,0,0,212,-0.045045045,0.033736474,7.46E-05,393,-0.162046908,393,-0.162046908,250000,0.042100875,130.731441,0.093800303,5820,-0.061593035,6284,-0.047156937,6284,-0.047156937,55,-6,305000,0.093581929,134.1716872,0.086821006,372500,-0.617948718,347500,-0.605113636,0.947856646,0.045292544,0.989475613,0.012021588,59,-12,15.59305211,-3.303796028,464,-0.081188119,0.036426117,0.000631212,0.300248139,0.091079085,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,8/27/2018,9/2/2018,1 weeks,500,-0.143835616,500,-0.143835616,146,0.177419355,146,0.177419355,0.292,0.079671233,269200,0.137064414,131.9807311,0.104335545,0,0,262,0.174887892,0.046727305,0.013283994,438,-0.095041322,438,-0.095041322,250000,0.041666667,135.7295939,0.134097988,5108,-0.150083195,5607,-0.159118176,5607,-0.159118176,50,-1,319920,0.069966555,144.2532351,0.120053637,350000,0.170568562,340000,0.188811189,0.964910397,0.008388658,0.981943732,-0.00778778,48,-4,11.214,-0.203808219,498,-0.045977011,0.051292091,0.014187266,0.254,-0.049082192,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,9/11/2017,9/17/2017,1 weeks,409,-0.00968523,409,-0.00968523,102,-0.142857143,102,-0.142857143,0.249388753,-0.03874684,240500,0.054824561,118.5185185,0.087497194,0,0,217,-0.064655172,0.033266902,-0.000370912,463,0.084309133,463,0.084309133,259900,0.134934498,133.0252619,0.137821555,6067,-0.058650116,6523,-0.054226475,6523,-0.054226475,52,-7,299900,0.090942161,131.0813249,0.075784489,259900,-0.366097561,255000,-0.381067961,0.982508781,-0.022369267,0.989336164,0.005539225,55,-9,15.94865526,-0.751102613,467,-0.014767932,0.035767266,-0.000229631,0.24205379,0.026557422,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,5/7/2018,5/13/2018,1 weeks,409,0.0302267,409,0.0302267,92,0.586206897,92,0.586206897,0.224938875,0.078843157,255000,0.071428571,131.7193676,0.075260144,0,0,271,0.237442922,0.048872858,0.017343921,585,-0.020100503,585,-0.020100503,274105,-0.016310784,133.1976314,0.019371403,5078,-0.219969278,5545,-0.201698819,5545,-0.201698819,39,-3,329925,0.100116706,146.0017969,0.129481943,219950,-0.323126635,217000,-0.311111111,0.984376824,-0.007911305,0.992187945,0.001275147,41,-9,13.55745721,-3.93876445,607,-0.036507937,0.053367468,0.019726915,0.339853301,0.019954056,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,11/4/2019,11/10/2019,1 weeks,335,0.087662338,335,0.087662338,120,0.081081081,120,0.081081081,0.358208955,-0.002180655,275000,0.12704918,140.7337128,0.098920694,0,0,270,0.022727273,0.050866616,0.001667958,345,-0.1375,345,-0.1375,282500,0.121031746,148.0152054,0.123174206,4906,-0.01978022,5308,-0.010808796,5308,-0.010808796,55,-2,330650,0.040761725,156.7648577,0.079112275,537400,0.954892688,531250,1.004716981,0.984617309,0.020630404,0.981034402,0.00344695,56,1.5,15.84477612,-1.577301803,431,0.069478908,0.055034651,0.002287399,0.197014925,0.005456484,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,8/31/2020,9/6/2020,1 weeks,585,0.863057325,585,0.863057325,103,0,103,0,0.176068376,-0.151957102,309000,0.085162423,156.1159163,0.116396325,0,0,150,-0.484536082,0.031230481,-0.019822151,513,0.176605505,513,0.176605505,320000,0.185185185,157.5342466,0.05238373,4164,-0.220224719,4803,-0.157368421,4803,-0.157368421,40,-12,361908.5,0.113907356,171.7435897,0.128785924,337900,-0.058774373,340900,-0.026,1.000596874,0.012120002,0.994238984,0.008353937,40,-8,8.21025641,-9.942609832,608,0.208747515,0.036023055,-0.018471327,0.35042735,0.130682127,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,11/12/2018,11/18/2018,1 weeks,314,-0.32034632,314,-0.32034632,107,-0.183206107,107,-0.183206107,0.340764331,0.057214548,259218.5,0.058034694,135.9351403,0.08242484,0,0,241,0.193069307,0.045046729,0.010982648,351,-0.002840909,351,-0.002840909,265000,0.115789474,136.4452424,0.094971129,4938,-0.088257016,5350,-0.097807757,5350,-0.097807757,58,0,317390.5,0.057968333,146.1074489,0.088987519,287500,-0.702072539,287500,-0.67067583,0.987346753,0.08268354,0.978183409,-0.005175118,54,-7,17.03821656,4.202718725,452,0.116049383,0.048805184,0.011508286,0.175159236,-0.062936002,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,7/8/2019,7/14/2019,1 weeks,446,-0.057082452,446,-0.057082452,133,0.220183486,133,0.220183486,0.298206278,0.067762303,300000,0.185770751,143.432685,0.10305136,0,0,316,0.053333333,0.053055742,0.000164346,539,-0.06097561,539,-0.06097561,278900,0.07310504,141.6194602,0.040733089,5482,0.064052795,5956,0.050070522,5956,0.050070522,49,4,329745,0.0146,151.3888889,0.047031104,534000,0.379844961,525000,0.434818256,0.99162245,0.016444338,0.986472076,-0.001164717,52,5,13.35426009,1.362716749,548,0.049808429,0.057643196,-0.000586618,0.206278027,-0.091819225,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,1/4/2021,1/10/2021,1 weeks,335,0.14334471,335,0.14334471,70,-0.345794393,70,-0.345794393,0.208955224,-0.156232489,297500,0.135496183,159.6871406,0.187064858,0,0,74,-0.588888889,0.023395511,-0.018513686,359,-0.100250627,359,-0.100250627,300000,0.075432638,163.8699528,0.059697712,2763,-0.295692072,3163,-0.263562282,3163,-0.263562282,61,-10,369900,0.111097761,182.9439865,0.152485813,499900,0.428289795,499900,0.469429747,1.00501328,0.038194492,1.000663369,0.023636327,45,-18.5,9.441791045,-5.216912027,465,0.033333333,0.026782483,-0.01910077,0.432835821,0.207579848,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,12/4/2017,12/10/2017,1 weeks,332,-0.003003003,332,-0.003003003,102,0.186046512,102,0.186046512,0.307228916,0.048970657,230000,0.069767442,119.0966105,0.045140425,0,0,114,0.027027027,0.021574565,0.002253416,229,-0.261290323,229,-0.261290323,216900,-0.056956522,118.0698992,0.053952159,4912,-0.082897685,5284,-0.08024369,5284,-0.08024369,65,-3,308950,0.098820977,134.9278152,0.095888969,429900,0.927802691,422500,1.1125,0.978067677,0.037936603,0.981402017,0.002270439,62.5,-5.5,15.91566265,-1.336589602,382,0.058171745,0.023208469,0.002484048,0.222891566,-0.017348674,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,11/11/2019,11/17/2019,1 weeks,343,0.092356688,343,0.092356688,111,0.037383178,111,0.037383178,0.32361516,-0.017149171,280000,0.080169818,136.7323291,0.005864479,0,0,190,-0.211618257,0.036162923,-0.008883805,355,0.011396011,355,0.011396011,279900,0.056226415,143.7268078,0.05336621,4845,-0.018833536,5254,-0.017943925,5254,-0.017943925,56,-2,330966.5,0.042773807,157.0583888,0.074951277,312450,0.086782609,310250,0.079130435,0.996578926,0.009232173,0.980336789,0.00215338,56,2,15.31778426,-1.720432304,479,0.059734513,0.039215686,-0.009589498,0.195335277,0.020176041,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,12/14/2020,12/20/2020,1 weeks,495,-0.008016032,495,-0.008016032,84,-0.490909091,84,-0.490909091,0.16969697,-0.160964353,313935,0.162722222,157.5054965,0.144940453,0,0,87,-0.033333333,0.024342473,0.004618608,249,0,249,0,300000,0.145038168,161.6474756,0.106141357,3106,-0.237042496,3574,-0.216743371,3574,-0.216743371,57,-9,362000,0.087493673,180.9796438,0.143292229,310500,0.321276596,310500,0.36784141,1.002758538,0.036801092,0.994657342,0.014219819,40,-20,7.22020202,-1.924086557,405,0.112637363,0.028010303,0.005902712,0.349494949,0.155106172,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,3/12/2018,3/18/2018,1 weeks,403,0.025445293,403,0.025445293,97,0.182926829,97,0.182926829,0.240694789,0.03204339,250000,0.031991744,126.4676756,0.044155389,0,0,164,0.078947368,0.031906615,0.00744572,557,-0.007130125,557,-0.007130125,279000,0.033716191,134.3392298,0.065475611,4654,-0.196616606,5140,-0.172835533,5140,-0.172835533,40,-1,324900,0.113395703,141.795008,0.119339223,725000,0.686438707,685000,0.593393813,0.944827586,-0.055172414,0.991990759,0.003496722,51,-4,12.75434243,-3.057362403,588,0.05,0.035238505,0.008999941,0.285359801,-0.01998371,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,3/27/2017,4/2/2017,1 weeks,622,0.110714286,622,0.110714286,137,-0.007246377,137,-0.007246377,0.220257235,-0.026171337,252500,0.147727273,118.6915888,0.086802373,0,0,149,0.111940299,0.022969015,0.003237017,585,0.085343228,585,0.085343228,267000,0.1125,129.9468399,0.13281952,5837,-0.055042901,6487,-0.04476513,6487,-0.04476513,40,-5,295000,0.113207547,127.5618534,0.064998908,284000,-0.083575347,284000,-0.010452962,1,0.073894805,0.987874999,0.005835672,58,-15.5,10.42926045,-1.697525264,573,0.116959064,0.025526812,0.003833433,0.252411576,0.05419729,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,8/26/2019,9/1/2019,1 weeks,652,0.304,652,0.304,194,0.328767123,194,0.328767123,0.297546012,0.005546012,255000,-0.052748886,136.400691,0.033489433,0,0,287,0.095419847,0.048512508,0.001785203,417,-0.047945205,417,-0.047945205,275490,0.10196,143.158059,0.054729885,5279,0.033476899,5916,0.055109684,5916,0.055109684,51,1,322000,0.006501625,150.6955178,0.044659537,312500,-0.107142857,352000,0.035294118,0.997167139,0.032256742,0.983152019,0.001208287,46,-2,9.073619632,-2.140380368,556,0.116465863,0.054366357,0.003074266,0.20398773,-0.05001227,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,3/5/2018,3/11/2018,1 weeks,308,-0.094117647,308,-0.094117647,64,-0.209876543,64,-0.209876543,0.207792208,-0.030443086,249750,0.076508621,129.8701299,0.063694434,0,0,148,0.01369863,0.029564523,0.005404337,573,0.091428571,573,0.091428571,275000,0.038127595,133.2313974,0.086653289,4601,-0.189822152,5006,-0.171603508,5006,-0.171603508,44,3,325000,0.119853627,141.9068736,0.121348103,349000,-0.065595716,325000,-0.092178771,0.984895505,0.028217991,0.991561573,0.00451122,49,-5,16.25324675,-1.520282659,580,-0.028475712,0.03216692,0.006458169,0.350649351,0.065355233,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,2/24/2020,3/1/2020,1 weeks,527,0.058232932,527,0.058232932,154,-0.055214724,154,-0.055214724,0.292220114,-0.035089123,273000,0.05,145.9802539,0.106660816,0,0,113,-0.402116402,0.024667103,-0.012377193,440,-0.219858156,440,-0.219858156,314945,0.105070175,154.8772822,0.067562284,4097,-0.109734898,4581,-0.102116817,4581,-0.102116817,46,0,340000,0.046153846,160.2583587,0.054162915,359990,-0.039770605,385000,0.054794521,0.930531344,-0.0657296,0.986278184,0.006726883,49,-5.5,8.69259962,-1.552380299,674,0.184534271,0.027581157,-0.013487943,0.244781784,0.029922346,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,8/24/2020,8/30/2020,1 weeks,511,-0.216257669,511,-0.216257669,93,-0.520618557,93,-0.520618557,0.181996086,-0.115549926,300000,0.176470588,154.7131148,0.134254626,0,0,129,-0.550522648,0.02669702,-0.021815489,507,0.215827338,507,0.215827338,324763,0.178855857,165.1175133,0.153393071,4295,-0.186398939,4832,-0.183231913,4832,-0.183231913,40,-11,359900,0.117701863,171.2726924,0.136548021,496000,0.5872,475000,0.349431818,0.948813862,-0.048353277,0.996057748,0.012905729,39,-7,9.455968689,0.382349057,582,0.04676259,0.030034924,-0.024331433,0.352250489,0.148262759,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,3/19/2018,3/25/2018,1 weeks,390,0.051212938,390,0.051212938,83,0.317460317,83,0.317460317,0.212820513,0.043009192,245550,0.067608696,133.8268829,0.11110701,0,0,188,0.220779221,0.036314468,0.011893282,540,0.030534351,540,0.030534351,285000,0.14,136.9002763,0.098635832,4678,-0.208594147,5177,-0.179035839,5177,-0.179035839,39,-4,325000,0.109215017,142.481203,0.122332186,429000,0.225714286,427500,0.221428571,0.993759625,0.024420002,0.990143806,0.000768138,48,-3,13.27435897,-3.722945608,623,0.173258004,0.040188115,0.014134993,0.307692308,-0.007671574,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,10/28/2019,11/3/2019,1 weeks,549,0.225446429,549,0.225446429,206,0.337662338,206,0.337662338,0.375227687,0.031477687,264990,0.035117188,138.413242,0.057163553,0,0,258,-0.137123746,0.046528404,-0.008043598,407,0.043589744,407,0.043589744,295000,0.146871471,150.2376365,0.102810765,4966,-0.001005834,5545,0.012045994,5545,0.012045994,53,-5,330900,0.034385746,155.5622969,0.067251637,262900,-0.4025,255000,-0.396449704,0.979157306,0.006289089,0.981504178,0.000765519,58,4,10.10018215,-2.129728565,535,0.155507559,0.051953282,-0.008195581,0.207650273,-0.01333187,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,8/6/2018,8/12/2018,1 weeks,365,-0.068877551,365,-0.068877551,89,0.022988506,89,0.022988506,0.243835616,0.021896841,252400,0.119290466,130,0.091717168,0,0,256,0.286432161,0.045349867,0.015361923,501,0.118303571,501,0.118303571,247000,0.10292476,132.0485368,0.128695877,5250,-0.15226869,5645,-0.14933695,5645,-0.14933695,47,-1,320000,0.082910321,143.1844215,0.112503306,329900,0.199636364,325000,0.226415094,0.971999099,0.000438403,0.987064052,-0.005049339,46,-3,15.46575342,-1.462818004,532,0.001883239,0.048761905,0.016628851,0.254794521,-0.071736092,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,8/17/2020,8/23/2020,1 weeks,497,0.183333333,497,0.183333333,101,-0.298611111,101,-0.298611111,0.203219316,-0.139637827,308000,0.071304348,152.8672856,0.084003158,0,0,148,-0.480701754,0.030603805,-0.016801385,509,-0.043233083,509,-0.043233083,305000,0.064572426,157.9285197,0.075949257,4333,-0.214324569,4836,-0.195608782,4836,-0.195608782,38,-11,359900,0.107725454,168.5284631,0.117609808,239000,-0.202535869,243000,-0.173469388,0.99974645,0.003345284,0.995867478,0.009790015,39.5,-13.5,9.730382294,-4.583903421,613,0.197265625,0.034156474,-0.01752077,0.38028169,0.163615023,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,11/19/2018,11/25/2018,1 weeks,217,-0.095833333,217,-0.095833333,74,-0.129411765,74,-0.129411765,0.341013825,-0.013152842,236000,0.004255319,131.2718786,0.097861054,0,0,136,0.915492958,0.026387272,0.013744822,221,0.07804878,221,0.07804878,260000,0.120694486,135.5578741,0.11924429,4875,-0.083301993,5154,-0.082264957,5154,-0.082264957,60,-0.5,317900,0.044819778,146.7460317,0.094052625,210000,,197500,,0.94047619,,0.982936897,-0.000717834,50,-10,23.75115207,0.351152074,280,-0.08496732,0.027897436,0.014546552,0.258064516,-0.004435484,5/19/2021 14:41
2066,5,"Mecklenburg County, NC",county,2/12/2018,2/18/2018,1 weeks,285,-0.037162162,285,-0.037162162,70,-0.125,70,-0.125,0.245614035,-0.024656235,240000,0.145584726,121.5401695,0.04028988,0,0,122,-0.061538462,0.025274498,0.002310357,462,-0.081510934,462,-0.081510934,274950,0.076462297,135.7709531,0.106897023,4424,-0.171225178,4827,-0.147323794,4827,-0.147323794,58,12,314000,0.086655592,139.2833974,0.107833766,249000,-0.041939207,250000,0,0.976492932,0.014584506,0.986120933,0.002910949,58,-11,16.93684211,-2.188157895,501,-0.051136364,0.027576854,0.003223163,0.29122807,0.0209578,5/19/2021 14:41
